Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Cible,Theta4_Cible,Correction_M1,Correction_M2,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur,Courant1,Courant4,Tau1,Tau4,Force1,Force4,Jacobien,Force1_Filtree,Force4_Filtree
2026-04-19 17:07:31,91,-0.0951056516295153,0.3809016994374947,156.94,65.99,5.8,-9.34,-0.0981,0.3812,157.2,66.6,0.01,0.02,-0.103,-0.098,-0.24703653921188717,0.14147456249747387,0.8152674727856458,-0.1500859700317062,0.07850168187412877
2026-04-19 17:07:31,92,-0.0960293685676943,0.3778991106039229,157.6,65.9,5.72,-9.53,-0.0993,0.3786,157.8,66.6,0.08,0.03,-0.07,-0.095,-0.16576733718484915,0.09414375670666573,0.9442359636463709,-0.16002903400787327,0.08841983181992197
2026-04-19 17:07:31,93,-0.0968583161128631,0.3748689887164855,158.25,65.8,6.69,-9.75,-0.0993,0.3786,157.8,66.6,0.02,0.03,-0.1,-0.095,-0.18030019647944348,0.12060549144095453,0.9442359636463709,-0.1728823435030025,0.10882775095106248
2026-04-19 17:07:31,94,-0.0975916761938747,0.3718143241396542,158.9,65.68,5.37,-10.0,-0.1016,0.3735,159.0,66.6,0.1,0.03,-0.059,-0.093,1.1540388198077403,1.6481163428001857,0.06883213675751249,0.6684768243093789,1.0848424566250132
2026-04-19 17:07:31,95,-0.0982287250728688,0.3687381314585724,159.54,65.54,5.96,-10.28,-0.1027,0.3709,159.6,66.6,0.04,0.05,-0.089,-0.084,0.24420019654288502,0.09746745593236317,1.325535330261454,0.39945629744612277,0.458778880376985
2026-04-19 17:07:31,96,-0.0987688340595137,0.3656434465040231,160.18,65.4,5.88,-10.6,-0.1038,0.3683,160.2,66.6,0.06,0.05,-0.077,-0.083,0.9318705822041611,0.36339544436488064,0.33473840672169186,0.7370435271484382,0.3982992297653412
2026-04-19 17:07:31,97,-0.0992114701314477,0.3625333233564304,160.81,65.23,5.91,-10.95,-0.1049,0.3657,160.8,66.6,0.01,0.06,-0.101,-0.078,-0.005304159989703081,-0.12458781408317594,-1.1669481873867242,0.26634409936960324,0.06675292525498126
2026-04-19 17:07:31,98,-0.099556196460308,0.3594108313318514,161.43,65.06,5.93,-11.35,-0.1059,0.3631,161.4,66.6,0.03,0.07,-0.095,-0.073,0.18629810112409007,-0.21101341801380294,-0.6042457284572643,0.21558943787749119,-0.10937001699715282
2026-04-19 17:07:31,99,-0.0998026728428271,0.3562790519529313,162.05,64.87,5.94,-11.78,-0.1069,0.3605,162.0,66.6,0.01,0.14,-0.102,-0.039,-0.8539556732582986,0.4067697830682633,0.1449589195225537,-0.46257563290770826,0.21789807146590778
2026-04-19 17:07:31,100,-0.0999506560365731,0.3531410759078128,162.65,64.66,5.95,-12.26,-0.1079,0.3579,162.6,66.6,0.07,0.16,-0.072,-0.031,0.0034309696018987325,-0.024128398995228503,9.322894504789534,-0.1670954354977135,0.06443666365500342
