Horodatage,Essai_ID,X_Voulu,Y_Voulu,Theta1_Voulu,Theta4_Voulu,X_Encodeur,Y_Encodeur,Theta1_Encodeur,Theta4_Encodeur
2026-03-16 10:17:08,CERCLE_101706,-0.01873813145857246,0.44822872507286887,136.16,60.47,0.0101,0.4548,131.4,57.0
2026-03-16 10:17:08,CERCLE_101706,-0.024868988716485487,0.4468583161128631,137.14,61.26,0.0015,0.4542,132.6,58.2
2026-03-16 10:17:08,CERCLE_101706,-0.030901699437494712,0.4451056516295153,138.16,62.0,-0.0047,0.4518,133.8,58.8
2026-03-16 10:17:08,CERCLE_101706,-0.03681245526846778,0.44297764858882516,139.23,62.67,-0.0109,0.4494,135.0,59.4
2026-03-16 10:17:08,CERCLE_101706,-0.04257792915650727,0.44048270524660194,140.34,63.29,-0.0174,0.4505,135.6,60.6
2026-03-16 10:17:08,CERCLE_101706,-0.048175367410171546,0.4376306680043863,141.49,63.85,-0.0259,0.4494,136.8,61.8
2026-03-16 10:17:08,CERCLE_101706,-0.05358267949789969,0.4344327925502015,142.67,64.35,-0.0296,0.4452,138.0,61.8
2026-03-16 10:17:08,CERCLE_101706,-0.05877852522924731,0.43090169943749473,143.88,64.79,-0.0338,0.4446,138.6,62.4
2026-03-16 10:17:08,CERCLE_101706,-0.06374239897486898,0.4270513242775789,145.12,65.18,-0.0416,0.4396,140.4,63.0
2026-03-16 10:17:08,CERCLE_101706,-0.06845471059286888,0.4228968627421411,146.39,65.5,-0.0458,0.4388,141.0,63.6
2026-03-16 10:17:08,CERCLE_101706,-0.07289686274214113,0.4184547105928689,147.67,65.76,-0.0493,0.4344,142.2,63.6
2026-03-16 10:17:08,CERCLE_101706,-0.07705132427757892,0.413742398974869,148.98,65.97,-0.0551,0.4313,143.4,64.2
2026-03-16 10:17:08,CERCLE_101706,-0.08090169943749474,0.4087785252292473,150.3,66.12,-0.0584,0.4267,144.6,64.2
2026-03-16 10:17:08,CERCLE_101706,-0.08443279255020149,0.40358267949789967,151.63,66.21,-0.0657,0.4212,146.4,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.08763066800438636,0.3981753674101715,152.96,66.24,-0.0688,0.4165,147.6,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09048270524660194,0.39257792915650724,154.29,66.21,-0.0719,0.4117,148.8,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09297764858882514,0.3868124552684678,155.62,66.13,-0.0748,0.4069,150.0,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09510565162951536,0.38090169943749475,156.94,65.99,-0.0777,0.4021,151.2,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09685831611286311,0.3748689887164855,158.25,65.8,-0.0805,0.3971,152.4,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09822872507286888,0.3687381314585724,159.54,65.54,-0.0832,0.3922,153.6,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09921147013144778,0.3625333233564304,160.81,65.23,-0.087,0.3846,155.4,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.09980267284282716,0.35627905195293136,162.05,64.87,-0.0895,0.3796,156.6,64.8
2026-03-16 10:17:09,CERCLE_101706,-0.1,0.35,163.25,64.44,-0.0919,0.3745,157.8,64.8
